gloss,length,source,attachment_id,user_id
ТЫ НЕВОЗМОЖНЫЙ ВЫСОКОМЕРНЫЙ ДОБРОПОРЯДОЧНОСТЬ ПОЗОР СЛЕДОВАЛО ПУТЕШЕСТВИЕ ТОЧНО СНАЧАЛА,9,slovo_dictionary,synth_153,synthetic
РАССЕЯННЫЙ МАЛЕНЬКИЙ ОБЪЕКТИВНЫЙ БОЛЬШЕ Я СТАРЫЙ,6,slovo_dictionary,synth_154,synthetic
НАЙТИ СРЕДА РАССЕЯННЫЙ ТОГДА ВЫСОКИЙ,5,slovo_dictionary,synth_155,synthetic
ОБЕЗЬЯНА ТОЛЬКО НЕПРОЗРАЧНОСТЬ УЖАСНЫЙ СВОБОДНЫЙ СОГЛАСНО ОКУНАТЬ ЗЕЛЁНЫЙ ПОЧВА,9,slovo_dictionary,synth_156,synthetic
ТЁПЛЫЙ ГЛАЗ ВАМ РВЕНОСТЬ КЛЮВ СМЕЯТЬСЯ К,7,slovo_dictionary,synth_157,synthetic
ОБЫЧНЫЙ ШЕСТОЙ ВОЗМОЖНЫЙ ТЕРПЕТЬ ОТКУПОРИВАТЬ НАРУЖУ МЕНЯ БЕЛКА,8,slovo_dictionary,synth_158,synthetic
СКОРО ЛИЧНЫЕ КАЧЕСТВА СПОСОБ ВОСХИЩЕНИЕ,4,slovo_dictionary,synth_159,synthetic
ОТНОШЕНИЕ НАРОД ЧТО-НИБУДЬ БЕСПОКОЙНЫЙ ПЯТНАДЦАТЬ ЛЕГКИЙ ПРОДУМАННЫЙ РАД ТОРЖЕСТВЕННЫЙ,9,slovo_dictionary,synth_160,synthetic
ЛИТЬ ЗАТЕМ; ПОТОМ ОКТЯБРЬ ЧЕТЫРЕ ТЫСЯЧИ АДАПТИВНОЕ ПОВЕДЕНИЕ НАЧАТЬ Ы ПРЕЗИРАТЬ,8,slovo_dictionary,synth_161,synthetic
ПРОВЕРИТЬ ВОЙ СОГЛАСНО РАДОСТЬ КАФЕ МОТИВИРОВАТЬ СЛОВО,7,slovo_dictionary,synth_162,synthetic
ДОМИНАНТНЫЙ ТЕМНОТА ЧЕМОДАН НЕУДОБНО КАРАНДАШ,5,slovo_dictionary,synth_163,synthetic
У ВОЗМОЖНО ЛИЦЕМЕРНЫЙ СЛОН ДЕВЯТЬ ДОБРОТА,6,slovo_dictionary,synth_164,synthetic
ЛИЧНЫЕ КАЧЕСТВА ПОЛЗАНЬЕ ВАЖНЫЙ СВИСТОК ЕЖИК ЗАКОНЧИТЬ НЕМНОГО ЛЮДИ,8,slovo_dictionary,synth_165,synthetic
ОТЛИЧНЫЙ ВСЕ ЖЁЛТЫЙ,3,slovo_dictionary,synth_166,synthetic
ПРОДОЛЖИТЕЛЬНОСТЬ Р ГОД МИНИМУМ,4,slovo_dictionary,synth_167,synthetic
ГРЯЗНЫЙ ГОРДОСТЬ ОБЪЕКТИВНЫЙ МАЛЕНЬКИЙ ВЕСНА,5,slovo_dictionary,synth_168,synthetic
ПОЛНЫЙ ОТЧАЯННЫЙ ДОВОЛЕН ЗЛОСТЬ ЗАКРЫТЬ ТЕМНОТА С РЫЧАНИЕ,8,slovo_dictionary,synth_169,synthetic
ВЕСЕЛИТЬСЯ ЗООПАРК МЕНЯ ДИЕТА ОПЫТНЫЙ ЮГ ЖАРКИЙ,7,slovo_dictionary,synth_170,synthetic
БЕЛЫЙ ПЕТЬ КУВШИН МУРАШКИ ПОКАЯНИЕ,5,slovo_dictionary,synth_171,synthetic
КРОЛИК ОСТАНОВИТЬ В ТО ВРЕМЯ КАК БЕЛКА РАЗДРАЖАТЬ ВЕРОЯТНО В СПЕШКЕ,7,slovo_dictionary,synth_172,synthetic
УПАСТЬ НЕПОСЛУШНЫЙ ЛЕТО СМИРИТЬСЯ НАКОНЕЦ УЛИЦА РАБ,7,slovo_dictionary,synth_173,synthetic
СЕРЕБРО ПОДЛИННЫЙ ПОДРУГА ЧТО СТОЯТЬ ИЛИ ПОДРОБНО НАДЕЖДА ОЖИДАЮЩИЙ,9,slovo_dictionary,synth_174,synthetic
ЗВЕРЬ КОГОТЬ ШЕСТНАДЦАТЬ МУРАШКИ Я ОСТРЫЙ ПРИВЫК,7,slovo_dictionary,synth_175,synthetic
С ТЕХ ПОР КАК КАРТИНА ОБЪЕКТИВНЫЙ ПИСАТЬ,4,slovo_dictionary,synth_176,synthetic
ЖИЗНЬ ТРУСЛИВО ЛЯГУШКА,3,slovo_dictionary,synth_177,synthetic
БОЯТЬСЯ СТРАХ СТРАННЫЙ ПЧЕЛА Н,5,slovo_dictionary,synth_178,synthetic
БЕЖЕВЫЙ КОТОРЫЙ ВОЗДУХ ВЗДРАГИВАТЬ ГОРДЫЙ ЧЕРНЫЙ ОДЕРЖИМЫЙ САМОПРОВЕРКА,8,slovo_dictionary,synth_179,synthetic
ПРОТИВ БАБОЧКА СТЫДНО ПЕТУХ ВЕСЁЛЫЙ МЕДЛЕННЫЙ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК СЧАСТЛИВЫЙ,8,slovo_dictionary,synth_180,synthetic
ОТЕЦ ВОСЕМНАДЦАТЬ АКУЛА ВОСТОК НЕДОБРЫЙ ВОЗМОЖНЫЙ ПОСТЕПЕННО ОСТАНОВИТЬСЯ ЦЕЛЫЙ СЕСТРА,10,slovo_dictionary,synth_181,synthetic
КЛЮЧ ВДОХНОВЕНИЕ УВЕРЕННЫЙ ПОВАР НЕСКОЛЬКО ПРОЗРАЧНЫЙ ПЕРЕВОДИТЬ РЕСТОРАН,8,slovo_dictionary,synth_182,synthetic
ОЖИВЛЕННЫЙ РЕБЯЧЕСКИЙ МЕДВЕДЬ,3,slovo_dictionary,synth_183,synthetic
МЫШЬ ЖУТКИЙ ЖАРКИЙ ЧИСТЫЙ ТАЛАНТ СМЕШНОЙ СВОБОДНЫЙ ОЗАБОЧЕННЫЙ УЖЕ МЕЖДУ ТЕМ,10,slovo_dictionary,synth_184,synthetic
БРАТ НАД ШЕСТЬ ОДЕЖДА ПЕРЕВАРИВАНИЕ,5,slovo_dictionary,synth_185,synthetic
СУББОТА БОЯТЬСЯ УГРЮМЫЙ,3,slovo_dictionary,synth_186,synthetic
ОБЫЧНО СВИНЬЯ ЗАМУЖЕМ НАЙТИ ЧАСТО ПЛАТА ЗА ВХОД ПРОВЕРИТЬ ОЧЕНЬ МИГРАЦИЯ БАБОЧКА,10,slovo_dictionary,synth_187,synthetic
ВСЕ В ВОСЕМЬ ПЯТНАДЦАТЬ ОТНОШЕНИЕ ПОЛНЫЙ,4,slovo_dictionary,synth_188,synthetic
ЖЕНСКИЙ ТУАЛЕТ ЖЕНАТ ГЛОТАТЬ ЖАДНО ПРОТИВ ПОНЯТЬ,5,slovo_dictionary,synth_189,synthetic
ВОПРОС СОЧУВСТВИЕ ДЕВОЧКА ОКОЛО УТРО ОБЛАДАТЬ ВЕРБЛЮД,7,slovo_dictionary,synth_190,synthetic
ВЫ МАТЬ КУПИТЬ НЕДОВОЛЬНЫЙ ГОРЕ МИЛОСЕРДНЫЙ МЯТЕЖНЫЙ КОТОРЫЙ,8,slovo_dictionary,synth_191,synthetic
НАЧАЛО БЫТЬ ПОТРЯСЕННЫМ СНАЧАЛА РЫЧАТЬ,4,slovo_dictionary,synth_192,synthetic
ЕДА ЭТИ ПО ЧАСАМ ДОВОЛЕН НАЧИНАТЬ,5,slovo_dictionary,synth_193,synthetic
ПОЛЗАНЬЕ САРКАЗМ ДА ВРЕМЯ ДЛЯ ИЗМЕРЕНИЙ НАШЕСТВИЕ ПРАВША СКОЛЬКО СЧАСТЬЕ ИСПЫТЫВАТЬ,9,slovo_dictionary,synth_194,synthetic
НАКОНЕЦ Я ОБЕСПОКОЕН ЗНАТЬ ВАЖНЫЙ,5,slovo_dictionary,synth_195,synthetic
ПЫЛЕСОС ЛИСА ЗАМУЖЕМ СТО,4,slovo_dictionary,synth_196,synthetic
СЛОН В ЭТОМ ГОДУ ГОРДЫЙ,3,slovo_dictionary,synth_197,synthetic
ЕСТЬ БАБОЧКА МУЖЕСТВЕННОСТЬ МЕСТО ПРОТИВ ИМЯ ЧАСТО ОБЕЗЬЯНА ДЕЛАТЬ ВЫВОДЫ ЗДЕСЬ,10,slovo_dictionary,synth_198,synthetic
Н В ПРОШЛОМ ГОДУ РОТ БЕЗУМНО РАДОСТНЫЙ,5,slovo_dictionary,synth_199,synthetic
ДРОЖАТЬ СОГЛАСНО Й ВОЛ ЖЕНСКИЙ ТУАЛЕТ НАДЕЖДА ТЕМНОТА НОВОСТИ ЛЮБОВНЫЙ БРЮЗЖАТЬ,10,slovo_dictionary,synth_200,synthetic
КНИГА ЧУВСТВОВАТЬ ПОЗДНО О БУДУ РАССТРОЙСТВО ТИГР ВЕЖЛИВЫЙ ЛИЧНЫЕ КАЧЕСТВА ЧЕЛОВЕК,10,slovo_dictionary,synth_201,synthetic
ПОГОДА РАДОСТЬ НЕВИНОВНЫЙ ОСТОРОЖНЫЙ РУЧКА,5,slovo_dictionary,synth_202,synthetic
РВЕНОСТЬ ЗАМУЖЕМ ЯСНЫЙ МИЛЫЙ РАЗЛИЧНЫЙ ВОСХОД СОЛНЦА,6,slovo_dictionary,synth_203,synthetic
НАВСЕГДА ЗАВАРОЧНЫЙ ЧАЙНИК ЛИЧНЫЕ КАЧЕСТВА НЕ,4,slovo_dictionary,synth_204,synthetic
ОДЕРЖИМЫЙ НЕМНОГО ИНОСТРАННЫЙ СЕВЕР СКУЧНЫЙ ТАМ,6,slovo_dictionary,synth_205,synthetic
ВАЖНЫЙ ОТЛОЖЕННЫЙ БРАТ,3,slovo_dictionary,synth_206,synthetic
НЕДОБРЫЙ АГРЕССИВНЫЙ ЛЯГУШКА ПУТЕШЕСТВИЕ ОЖИВЛЕННЫЙ ПРОДЛЕВАТЬ Я,7,slovo_dictionary,synth_207,synthetic
ВОЗМОЖНО ИСТЕРИК СОЖАЛЕНИЕ НЕПРЕКЛОННЫЙ МОЧЬ ЛЕВ БЫТЬ ПОТРЯСЕННЫМ ЧАСТО ПРЕДЛОЖИТЬ ТОСТ ЧАС,10,slovo_dictionary,synth_208,synthetic
КРЫЛО АЛЛЕРГИЯ НА ЕДУ СЕМНАДЦАТЬ НЕ ВЫНОСИТЬ СНАЧАЛА,5,slovo_dictionary,synth_209,synthetic
МИНИМУМ СОЖАЛЕНИЕ ВЕРБЛЮД,3,slovo_dictionary,synth_210,synthetic
РАЗДРАЖАТЬ ВЕРИТЬ БОЛЬШЕ ИХ ОТВРАТИТЕЛЬНЫЙ ВСЕГДА НУЖДАТЬСЯ БУТЫЛКА,8,slovo_dictionary,synth_211,synthetic
ЕСТЬ Ъ ЕЩЕ НЕТ НАШЕСТВИЕ ВОЗБУЖДЕННЫЙ ЗРЕЛИЩНЫЙ СКВОЗЬ ЗОЛОТОЙ,8,slovo_dictionary,synth_212,synthetic
ДИНОЗАВР ГОРЬКИЙ ОШИБКА Б МЫШЬ ПУТЕШЕСТВОВАТЬ ВЕЩЬ ПОДНОС БРЮЗЖАТЬ,9,slovo_dictionary,synth_213,synthetic
КРАТКИЙ СОМНЕВАТЬСЯ ЗАПАД НЕЖНЫЙ УВЕРЕННЫЙ,5,slovo_dictionary,synth_214,synthetic
ВЗЯТЬ ЯЗЫК ВЕСНА СКВОЗЬ ЖИТЬ НАКОНЕЦ-ТО ОПЯТЬ СОМНЕВАТЬСЯ МОТИВАЦИЯ,9,slovo_dictionary,synth_215,synthetic
ПОДНОС ТЕРПЕНИЕ ВИНА ЛАНЧ ВОЗБУЖДАТЬ ПОСЛЕДНИЙ,6,slovo_dictionary,synth_216,synthetic
ПОЛУЧИТЬ ЗВУК ХЛЕБ КОШКА ПРЕДАННЫЙ ЭТИ ОТВРАТИТЕЛЬНЫЙ ШУМ ПОСЛЕ МИГРАЦИЯ,10,slovo_dictionary,synth_217,synthetic
ПАУК КОРОНА СИНИЙ БРЮЗЖАТЬ НРАВИТЬСЯ,5,slovo_dictionary,synth_218,synthetic
ЧАС ДЕЛЬФИН ОСТАВИТЬ ОТВРАТИТЕЛЬНЫЙ ЛОСЬ ЦЕНА,6,slovo_dictionary,synth_219,synthetic
ТОЧНО ЗРЕЛИЩНЫЙ ТЕБЕ ЗАВИСТЬ ОБЛАДАТЬ КАФЕТЕРИЙ ГРУСТНЫЙ ЗАМУЖЕМ ОДИНОКИЙ НОСОРОГ,10,slovo_dictionary,synth_220,synthetic
СНАЧАЛА ОБЕДАТЬ ПАУК КАНУН ВЧЕРА ГЕНИЙ ПЯТНИЦА СКОЛЬКО КРОЛИК,9,slovo_dictionary,synth_221,synthetic
ГЛОТАТЬ СЕРЫЙ ТЁМНЫЙ ОБЛЕГЧЕНИЕ,4,slovo_dictionary,synth_222,synthetic
ЖИТЬ СМЕЯТЬСЯ ОЗАБОЧЕННЫЙ РЫЧАТЬ СКАЗАТЬ ГЛУПЫЙ С МОЙ ЕЖЕДНЕВНЫЙ НЕДОБРЫЙ,10,slovo_dictionary,synth_223,synthetic
НЕМЕДЛЕННЫЙ ЛОСЬ СТРОГИЙ ЖДАТЬ ЗЛОСТЬ О ПЕРЕВАРИВАНИЕ,7,slovo_dictionary,synth_224,synthetic
ПЛАВНИК ЗАКОНЧИТЬ ГОД НАЧИНАТЬ ДУМАТЬ ДАТЬ ДОЧЬ,7,slovo_dictionary,synth_225,synthetic
ИСПУГ ГОРДОСТЬ ВЕСНА ОТРИЦАТЕЛЬНЫЙ ВСЕГДА ПИНГВИН ВОРОТНИК ПЯТЬ ВНИЗУ ОБЪЕКТИВНЫЙ,10,slovo_dictionary,synth_226,synthetic
ЕХАТЬ СРАЗУ КОРОТКИЙ ГЛАЗ САМООБМАН ОБЕЩАТЬ,6,slovo_dictionary,synth_227,synthetic
ВВЕРХ ТЕРЯТЬ ПТИЦА ТВОЙ,4,slovo_dictionary,synth_228,synthetic
ОСЕЛ 7:45 БЛЕДНЫЙ БЕСПОКОЙНЫЙ ИЗУЧИТЬ ГОРЮЮЩИЙ ГРЯЗНЫЙ РОЗОВЫЙ,8,slovo_dictionary,synth_229,synthetic
ЧАСЫ И ПОЗВОНИТЬ НА СЕРВИС,3,slovo_dictionary,synth_230,synthetic
ТЁМНЫЙ МИЛЕНЬКИЙ УЛИЦА КОТОРЫЙ КРАСНЫЙ БЕЗ КОРМИТЬ ЖЕВАТЬ А ГАВКАНЬЕ,10,slovo_dictionary,synth_231,synthetic
НЕДОВОЛЬНЫЙ ПОДЛИННЫЙ ВЕРХ В НАСТОЯЩЕЕ ВРЕМЯ ГОРЬКИЙ РЫБА ВЕРИТЬ,7,slovo_dictionary,synth_232,synthetic
НАЛОГ ДЕТСКИЙ СВОБОДНЫЙ КОПЫТО ПРЕДЛОЖИТЬ БРАТ ИНТЕРЕСНЫЙ ВСТРЕТИТЬ,8,slovo_dictionary,synth_233,synthetic
СКОРО ДРУГ ХОРОШО МОЛОДОЙ,4,slovo_dictionary,synth_234,synthetic
ЖИЗНЬ СЗАДИ ВСЁ ЧАСТЬ БЛАГОДАРНОСТЬ,5,slovo_dictionary,synth_235,synthetic
ВДОХНОВЕНИЕ ПЯТЬСОТ НЕМЕДЛЕННО РАЗДРАЖАТЬ ОСЕЛ ВОСХИЩЕНИЕ ОТКРЫТЬ СЛАБОСТЬ,8,slovo_dictionary,synth_236,synthetic
ОБЪЯТИЕ КОМАР ПРОЗРАЧНЫЙ ПАУЧЬЯ СЕТЬ ЧЕТЫРНАДЦАТЬ НАЧИНАТЬ ТОГДА РАННИЙ НАЙТИ ЖАДНЫЙ,10,slovo_dictionary,synth_237,synthetic
ОДЕРЖИМЫЙ СЛЫШАТЬ ИМ РЕДКО НАШ МЕЖДУ НОЯБРЬ ЦЕЛЫЙ,8,slovo_dictionary,synth_238,synthetic
ТРИСТА ПРОДАТЬ ОСТАВИТЬ НРАВСТВЕННОСТЬ ВИЛЯТЬ Э БУМАГА СКУЧНЫЙ СОБАЧИЙ ДОМИК МАЛЬЧИК,10,slovo_dictionary,synth_239,synthetic
САМОАНАЛИЗ ПОГОДА МОДНЫЙ ЭТИ СУМКА МОЙ ПРОНЫРА ПРЕЗРЕНИЕ ДОМОГАТЬСЯ БОЮСЬ,10,slovo_dictionary,synth_240,synthetic
ОТКЛАДЫВАТЬ СМЕЛОСТЬ ОСТОРОЖНЫЙ БЫСТРО ПОДАВЛЕННЫЙ КУРИЦА ВОЗБУЖДАТЬ НУЖДАТЬСЯ СТОРОНА КОГОТЬ,10,slovo_dictionary,synth_241,synthetic
НАИВНЫЙ ЗАБЫТЬ ДЕВОЧКА ПЯТНИЦА ЖЁЛТЫЙ НЕЛОВКИЙ; НЕУКЛЮЖИЙ МЫТЬ,7,slovo_dictionary,synth_242,synthetic
ТЕМНОТА ПРОТИВ ВИЛКА НАЧАТЬ БЫСТРО ОТРИЦАТЕЛЬНЫЙ ЗАПАСЛИВЫЙ БЕГЕМОТ ВЕСЁЛЫЙ,9,slovo_dictionary,synth_243,synthetic
ШЕСТОЙ АДАПТИВНОЕ ПОВЕДЕНИЕ КУВШИН ЧАСТО МОЧЬ ПОДРУГА КАРТИНА НАКРЫВАТЬ НА СТОЛ ПЯТЬСОТ,9,slovo_dictionary,synth_244,synthetic
ИНИЦИАТИВА МОЧЬ ЛИТЬ ОБЕСПОКОЕННЫЙ ПЕРЕВАРИВАТЬ ТРИСТА ЗАВИСТЬ ИМПУЛЬС СОЖАЛЕТЬ,9,slovo_dictionary,synth_245,synthetic
БОЛИТ ВАЖНЫЙ ЖДАТЬ КОРИЧНЕВЫЙ ДВЕ ТЫСЯЧИ ТОЛЬКО ПАВЛИН ПРИБЫВАТЬ К СУХОЙ,10,slovo_dictionary,synth_246,synthetic
ЖИЗНЬ УЖАСНЫЙ РАССЕЯННЫЙ ДЕКАБРЬ ПРОДЛЕНИЕ,5,slovo_dictionary,synth_247,synthetic
ТЕ ЕХАТЬ ШЕСТЬ ЖЕЛАНИЕ ПРИВЫК ЭТОТ,6,slovo_dictionary,synth_248,synthetic
ЗЛОЙ СЮРПРИЗ НЕРАСКРАШЕННЫЙ ВИДЕТЬ ОЧЕНЬ СКУЧАЮЩИЙ КАРТИНА ОДИН ОБЪЕКТИВНЫЙ,9,slovo_dictionary,synth_249,synthetic
ПРОВЕРИТЬ ВКУС ЯСНЫЙ РЫБА,4,slovo_dictionary,synth_250,synthetic
ВНУТРЕННЕЕ ОБМАНЧИВОСТЬ ЗЛОСТЬ,3,slovo_dictionary,synth_251,synthetic
ЧЕМОДАН ЦЕНА ИГРАТЬ ОШЕЛОМИТЬ ПИСАТЬ СУХОЙ БИЛЕТ ТЕПЕРЬ ОДИНОКИЙ ОТВРАЩЕНИЕ,10,slovo_dictionary,synth_252,synthetic
БЛАГОДАРНОСТЬ ГОРДОСТЬ ПРАГМАТИЧНЫЙ ВИЛЯТЬ БЫСТРЫЙ КРАТКИЙ,6,slovo_dictionary,synth_253,synthetic
ПЯТЬДЕСЯТ КУВШИН ГЛАЗ,3,slovo_dictionary,synth_254,synthetic
ДЯТЕЛ МАЛЬЧИК НАХАЛЬНЫЙ,3,slovo_dictionary,synth_255,synthetic
ЖУТКИЙ ПРОДЛЕВАТЬ ЖИЗНЬ ДВА ЧЕМОДАН ЗНАЧИТЬ,6,slovo_dictionary,synth_256,synthetic
БРАТ МЕНЯ ВСПОМНИТЬ ОТВРАТИТЕЛЬНЫЙ ПОМЕСЬ НАЛОГ ОРЕЛ ЕЖИК ВОЗРАДОВАТЬСЯ ЖАЛОСТЬ,10,slovo_dictionary,synth_257,synthetic
ГОРДЫЙ СЕГОДНЯ СВЕТ ПЧЕЛА СТРАДАНИЕ ДОЛЖЕН СЕРЫЙ ПИСАТЬ ПУТЕШЕСТВИЕ,9,slovo_dictionary,synth_258,synthetic
ТЕПЕРЬ ЗЕЛЁНЫЙ РАССТРОЙСТВО БЕЖЕВЫЙ ПРЕДПОЧИТАТЬ УЖАСНЫЙ ТОЧНО ВРЕМЯ,8,slovo_dictionary,synth_259,synthetic
ОПЫТНЫЙ МЫТЬ ВЕСЕННЯЯ РАД ОБА РАССЕЯННЫЙ АДАПТИВНЫЙ,7,slovo_dictionary,synth_260,synthetic
ЛЯГУШКА СЧАСТЬЕ НИКТО ОДЕРЖИМЫЙ ВРЕД ЦВЕТА КРЫЛО ПЛОХО,8,slovo_dictionary,synth_261,synthetic
КУСАТЬ ПЕТУХ ОБЪЕКТИВНЫЙ ПОЛУЧИТЬ КРАСИВЫЙ,5,slovo_dictionary,synth_262,synthetic
МНЕ МЫ ШУТИТЬ ПРИВЕТ! 7:45 СЫН,6,slovo_dictionary,synth_263,synthetic
ЭТОТ ЗАСТЕНЧИВЫЙ ПЛАТИТЬ ВНИЗУ ОТЧАЯННЫЙ НЕСЧАСТЬЕ ЛЯГУШКА ДА,8,slovo_dictionary,synth_264,synthetic
ВНУТРЕННЕЕ ЧЕТЫРНАДЦАТЬ ФУТБОЛ МГНОВЕНИЕ БЕГЕМОТ ОТЧАЯТЬСЯ ТЕБЯ ЧУЖОЙ БЫТЬ ПОТРЯСЕННЫМ ПЯТЬ,10,slovo_dictionary,synth_265,synthetic
ИНИЦИАТИВА ОКОЛО ВНИЗУ ОЖИДАТЬ Ц АВГУСТ КОРОНА ОСОБЕННО ОДНАЖДЫ,9,slovo_dictionary,synth_266,synthetic
БОЛЬШОЙ АДАПТИВНОСТЬ ЛЕТО БЕЗОПАСНЫЙ КОГДА ДВЕНАДЦАТЬ СОБАКА СВЕРХУ,8,slovo_dictionary,synth_267,synthetic
ИМЕТЬ ДЕЛЬФИН Т ЖЁСТКИЙ РАБОТАТЬ ВРАЖДЕБНЫЙ ДОБРОПОРЯДОЧНОСТЬ ОТЛОЖИТЬ ЦВЕТА,9,slovo_dictionary,synth_268,synthetic
ДОСТАТОЧНО ВКУС НАИВНЫЙ,3,slovo_dictionary,synth_269,synthetic
ДИСТРЕСС ЗЕЛЁНЫЙ ИНТЕЛЛЕКТУАЛЬНЫЙ ВЕСЕЛЫЙ ЗУБЫ ПЕРЕВОДИТЬ,6,slovo_dictionary,synth_270,synthetic
ОТЧАЯННЫЙ РАЗЛИЧНЫЙ СКОРБЕТЬ ЗЛОБНЫЙ,4,slovo_dictionary,synth_271,synthetic
ДЕВЯНОСТО СУМАТОХА СЧАСТЬЕ РАССЕЯННЫЙ ЖЕНСКИЙ ТУАЛЕТ БЕЗ РАБ,7,slovo_dictionary,synth_272,synthetic
ЛЕГКИЙ ИМПУЛЬС ДЕСЯТЬ Т В БЛИЗКО КРАСНЫЙ,7,slovo_dictionary,synth_273,synthetic
ОДЕРЖИМЫЙ СОРОК ПРИЛИЧНЫЙ БЕСПОКОЙНЫЙ ОТЛОЖИТЬ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК ЯСНЫЙ ОТВРАЩЕНИЕ ПИТЬ ПОВАР,10,slovo_dictionary,synth_274,synthetic
РОЗОВАТО-ЛИЛОВЫЙ ПОСТОЯННЫЙ ЗАПОЗДАЛЫЙ СЕСТРА ТЕБЯ СЮРПРИЗ СМЕХ КАФЕ,8,slovo_dictionary,synth_275,synthetic
ЕСЛИ ВОПРОС КОМАР ИЛИ УЖАСНЫЙ ИЗНОШЕННЫЙ ПОЛНЫЙ ДА,8,slovo_dictionary,synth_276,synthetic
ДЕВЯНОСТО ПЕЧАЛЬ ДЛИННЫЙ РАБ СЛЕДУЮЩИЙ ЛУЧШЕ ДОБРОТА,7,slovo_dictionary,synth_277,synthetic
ВЕЖЛИВЫЙ ЛЮБОПЫТНЫЙ КЛЮЧ ЖЁСТКИЙ,4,slovo_dictionary,synth_278,synthetic
ВОСЕМНАДЦАТЬ ОСТАВИТЬ КОШКА ПОЗДНИЙ ВЗЯТЬ СЮРПРИЗ БУТЫЛКА,7,slovo_dictionary,synth_279,synthetic
В СПЕШКЕ ХЛЕБ ПРАВЫЙ РЕБЁНОК МЕДВЕДЬ,5,slovo_dictionary,synth_280,synthetic
Ц П МУЖСКОЙ ТУАЛЕТ,3,slovo_dictionary,synth_281,synthetic
ВЕСЕЛИТЬСЯ ПАМЯТЬ ОБЫЧНО ГРУСТНЫЙ ПРЕЗРЕНИЕ ТВЕРДЫЙ ВЛЮБЛЕННЫЙ ДВАДЦАТЬ ЗАКАЗЫВАТЬ ВНУТРЕННЕЕ,10,slovo_dictionary,synth_282,synthetic
КУБОК ЛЕЧЬ ВИТАМИН КЛЮЧ ЧЕЛОВЕК КРОТОСТЬ ЖЕНАТ НРАВИТЬСЯ,8,slovo_dictionary,synth_283,synthetic
Л ВОЗМОЖНЫЙ ПЕРЕД МОДНЫЙ ОБЕСПОКОЕН,5,slovo_dictionary,synth_284,synthetic
РЫБА ВЛЮБИТЬСЯ ПОЗОР ЗАБОТА ДОБРОТА СВЕРХУ НАЛОГ,7,slovo_dictionary,synth_285,synthetic
САМООБМАН ЗАПОЗДАЛЫЙ ПОСЛУШНЫЙ БЫТЬ ПОТРЯСЕННЫМ БЕЗРАЗЛИЧИЕ СЕРДИТЫЙ НОСОРОГ,7,slovo_dictionary,synth_286,synthetic
ДЕЛАТЬ ВЫВОДЫ ПРИНЕСТИ ПОКАЗАТЬ ПАУК ТРИ ТЫСЯЧИ БЫСТРЫЙ ОТВЕТСТВЕННЫЙ ЗЛОБНЫЙ ЕЖИК ПОЛОЖИТЕЛЬНЫЙ,10,slovo_dictionary,synth_287,synthetic
КАРТИНА ЖАЛОСТЬ Д КРАСНЫЙ БЫВШИЙ ВЕСНА,6,slovo_dictionary,synth_288,synthetic
Ь БАБОЧКА ОТЕЦ ИЛИ,4,slovo_dictionary,synth_289,synthetic
НЕЖНЫЙ ШУТИТЬ ВРЕМЯ 11 ЧАСОВ ПОНЯТЬ,4,slovo_dictionary,synth_290,synthetic
НАЗНАЧЕННОЕ ВРЕМЯ КАРАНДАШ МЕДУЗА МЕРТВЫЙ БОЛЬ ЕЩЕ НЕТ МАЛЬЧИК ТРИ ТЫСЯЧИ НРАВСТВЕННОСТЬ,9,slovo_dictionary,synth_291,synthetic
НЕСКОЛЬКО ЧУДЕСНЫЙ ОСЕНЬ ВОСХИЩАТЬСЯ ОСТРОУМИЕ ВОРОТНИК АККУРАТНЫЙ,7,slovo_dictionary,synth_292,synthetic
КРЕСТ ТЕБЯ ТЫ ИХ ЗАБРАТЬ КРЫЛО,6,slovo_dictionary,synth_293,synthetic
АМБИЦИОЗНЫЙ АЛЛЕРГИЯ НА ЕДУ ЛЕБЕДЬ РЕСТОРАН ДВЕ ТЫСЯЧИ РЫЧАТЬ ТОГДА РОЗОВАТО-ЛИЛОВЫЙ ЗИМА ШЕСТНАДЦАТЬ,10,slovo_dictionary,synth_294,synthetic
НАВЕРХУ ВАШ ЧЕТЫРЕСТА ТРИ ТЫСЯЧИ ЛЕТО,5,slovo_dictionary,synth_295,synthetic
ЕЩЕ ЛУЧШИЙ БЛАГОГОВЕНИЕ НЕУДОБСТВО,4,slovo_dictionary,synth_296,synthetic
ВСЁ НАД ОДИННАДЦАТЬ СТАРЫЙ,4,slovo_dictionary,synth_297,synthetic
ДИКОЕ ЖИВОТНОЕ ОТЛИЧНЫЙ ЗРЕЛИЩНЫЙ РАДОСТНЫЙ БОЛИТ,5,slovo_dictionary,synth_298,synthetic
ТЕПЕРЬ ЗАСТЕНЧИВЫЙ К БАШЕННЫЕ ЧАСЫ,4,slovo_dictionary,synth_299,synthetic
Д ВНИЗУ ОТТЕНОК ЛЕТУЧАЯ МЫШЬ,4,slovo_dictionary,synth_300,synthetic
ДОВОЛЬСТВО ТОЖЕ НОГА МЕСТО ДРУГОЙ ПОГОДА ПОСЛУШНЫЙ ПОЗОР ИМЕТЬ,9,slovo_dictionary,synth_301,synthetic
